gene_id,genomic_position,transcript_id,transcript_position,HCT116_model,n_reads,y_true,HEK293T_model,Arabidopsis_model
ENSG00000113013,138555864,ENST00000297185,2338,0.9770559,92,False,0.90700567,0.75025856
ENSG00000113013,138555852,ENST00000297185,2350,0.022785878,112,False,0.15073872,0.020085132
ENSG00000113013,138555757,ENST00000297185,2445,0.055556167,103,False,0.22385946,0.050797235
ENSG00000113013,138555738,ENST00000297185,2464,0.05669844,75,False,0.2290012,0.14810464
ENSG00000113013,138555717,ENST00000297185,2485,0.120652854,76,False,0.11205895,0.11365125
ENSG00000113013,138555679,ENST00000297185,2523,0.16249128,90,False,0.31202665,0.087085225
ENSG00000113013,138555667,ENST00000297185,2535,0.0657749,87,False,0.14706683,0.040507115
ENSG00000113013,138555530,ENST00000297185,2672,0.16172338,87,False,0.37234658,0.101239696
ENSG00000113013,138555520,ENST00000297185,2682,0.045373894,88,False,0.21981569,0.0912592
ENSG00000113013,138555487,ENST00000297185,2715,0.2779837,89,False,0.198354,0.31136388
ENSG00000113013,138555466,ENST00000297185,2736,0.16820313,91,False,0.13241197,0.18683234
ENSG00000113013,138555459,ENST00000297185,2743,0.101965725,85,False,0.2965544,0.23060498
ENSG00000128626,38931337,ENST00000308018,512,0.04886335,30,False,0.23427744,0.0057297708
ENSG00000128626,38932384,ENST00000308018,570,0.24865218,28,False,0.25379902,0.03177359
ENSG00000128626,38932633,ENST00000308018,819,0.17330393,24,False,0.27355298,0.007823777
ENSG00000128626,38932737,ENST00000308018,923,0.60764235,30,True,0.5147661,0.49320316
ENSG00000128626,38932743,ENST00000308018,929,0.7562961,27,True,0.35835928,0.86636573
ENSG00000128626,38932846,ENST00000308018,1032,0.97335607,26,False,0.82586014,0.9709784
ENSG00000128626,38932937,ENST00000308018,1123,0.97950184,29,True,0.9252593,0.99937135
ENSG00000128626,38932952,ENST00000308018,1138,0.935643,23,False,0.87095594,0.64472514
ENSG00000128626,38932957,ENST00000308018,1143,0.4573289,27,False,0.59271663,0.8171711
ENSG00000128626,38932384,ENST00000407800,441,0.24258912,22,False,0.15872149,0.008588314
ENSG00000128626,38932737,ENST00000407800,794,0.8174651,23,True,0.59849596,0.7715551
ENSG00000128626,38932743,ENST00000407800,800,0.7038146,23,True,0.42204672,0.62189096
ENSG00000128626,38932937,ENST00000407800,994,0.9965426,21,True,0.9660489,0.99960965
ENSG00000077152,202335784,ENST00000367274,120,0.5158489,88,False,0.5787736,0.0027383803
ENSG00000077152,202335669,ENST00000367274,235,0.06903563,81,False,0.17987137,0.036025167
ENSG00000077152,202335657,ENST00000367274,247,0.079931535,75,False,0.15319924,0.17215393
ENSG00000077152,202333543,ENST00000367274,341,0.3534258,89,False,0.19979434,0.12451068
ENSG00000077152,202333502,ENST00000367274,382,0.048417937,86,False,0.13470082,0.0809709
ENSG00000077152,202333324,ENST00000367274,446,0.08265666,88,False,0.14332648,0.12888089
ENSG00000077152,202333296,ENST00000367274,474,0.056298267,88,False,0.10608435,0.053885065
ENSG00000077152,202333270,ENST00000367274,500,0.3187423,83,False,0.42419904,0.16243628
ENSG00000077152,202333256,ENST00000367274,514,0.22038925,83,False,0.14542003,0.15422186
ENSG00000077152,202333241,ENST00000367274,529,0.04636302,86,False,0.16784225,0.27982426
ENSG00000077152,202333046,ENST00000367274,581,0.11721829,79,False,0.20199981,0.013628244
ENSG00000077152,202333039,ENST00000367274,588,0.21257825,84,False,0.46430048,0.14058466
ENSG00000077152,202333022,ENST00000367274,605,0.032133233,92,False,0.15421261,0.0360397
ENSG00000077152,202333016,ENST00000367274,611,0.029308785,89,False,0.07485773,0.019966792
ENSG00000077152,202331917,ENST00000367274,661,0.25208458,89,False,0.3782973,0.13507994
ENSG00000077152,202331831,ENST00000367274,747,0.19521564,90,False,0.22149296,0.23093994
ENSG00000077152,202331743,ENST00000367274,835,0.21044917,73,False,0.3586474,0.47633862
ENSG00000077152,202331687,ENST00000367274,891,0.012012434,77,False,0.07787075,0.09900317
ENSG00000159063,78139525,ENST00000299626,135,0.2417334,20,False,0.39029446,0.08414596
ENSG00000159063,78127407,ENST00000299626,196,0.4661747,20,False,0.65031934,0.3235091
ENSG00000159063,78104393,ENST00000299626,1310,0.10436443,22,False,0.559533,0.17098907
ENSG00000159063,78104051,ENST00000299626,1349,0.8832135,20,False,0.836281,0.30096784
ENSG00000159063,78103990,ENST00000299626,1410,0.23618487,20,False,0.3226704,0.14724435
ENSG00000159063,78101186,ENST00000299626,1430,0.11402569,21,False,0.32919812,0.4512909
ENSG00000159063,78101164,ENST00000299626,1452,0.04612987,20,False,0.24098428,0.06824525
ENSG00000159063,78101062,ENST00000299626,1554,0.0032898902,20,False,0.048929296,0.0065054176
ENSG00000159063,78100995,ENST00000299626,1621,0.312025,20,False,0.34729314,0.41254145
ENSG00000159063,78100970,ENST00000299626,1646,0.0379076,20,False,0.12740006,0.14189677
ENSG00000167460,16101931,ENST00000300933,1591,0.076160744,20,False,0.13845178,0.056063484
ENSG00000167460,16102120,ENST00000300933,1780,0.09507884,20,False,0.395611,0.03925358
ENSG00000167460,16102148,ENST00000300933,1808,0.10668123,21,False,0.16946939,0.04972472
ENSG00000167460,16102171,ENST00000300933,1831,0.039816715,21,False,0.09245139,0.025828576
ENSG00000167460,16102260,ENST00000300933,1920,0.17435202,20,False,0.15752289,0.06863116
ENSG00000167460,16102275,ENST00000300933,1935,0.1780279,20,False,0.4133791,0.001630652
ENSG00000167460,16102329,ENST00000300933,1989,0.31675953,24,False,0.51220524,0.1390931
ENSG00000167460,16102396,ENST00000300933,2056,0.08468932,21,False,0.0838423,0.015909363
ENSG00000167460,16102455,ENST00000300933,2115,0.06381111,24,False,0.19102351,0.040542413
ENSG00000167460,16102534,ENST00000300933,2194,0.34653386,25,False,0.32710066,0.057133637
ENSG00000167460,16102566,ENST00000300933,2226,0.33949175,23,False,0.33292717,0.100552574
ENSG00000167460,16102595,ENST00000300933,2255,0.7475462,22,False,0.56451565,0.85933983
ENSG00000167460,16102615,ENST00000300933,2275,0.44129086,21,False,0.5603062,0.03384453
ENSG00000167460,16102631,ENST00000300933,2291,0.53833634,22,False,0.48497844,0.5359562
ENSG00000167460,16102639,ENST00000300933,2299,0.26953775,24,False,0.31103754,0.22218275
ENSG00000167460,16102651,ENST00000300933,2311,0.28770846,23,False,0.38099137,0.48233858
ENSG00000167460,16102675,ENST00000300933,2335,0.007636583,23,False,0.22130027,0.00087263586
ENSG00000167460,16102703,ENST00000300933,2363,0.20951743,25,False,0.38205227,0.33328593
ENSG00000167460,16102722,ENST00000300933,2382,0.01627016,20,False,0.28604156,0.41789547
ENSG00000167460,16102738,ENST00000300933,2398,0.6020629,23,False,0.6789049,0.5987332
ENSG00000167460,16102772,ENST00000300933,2432,0.0451686,23,False,0.23121858,0.08549561
ENSG00000141551,82243623,ENST00000314028,2755,0.26482487,20,False,0.52282894,0.10275109
ENSG00000141551,82243602,ENST00000314028,2776,0.22081804,20,False,0.1268347,0.08804681
ENSG00000141551,82243568,ENST00000314028,2810,0.3627237,22,False,0.20601492,0.33289036
ENSG00000141551,82243297,ENST00000314028,3081,0.99908936,25,False,0.9670831,0.9567763
ENSG00000141551,82243229,ENST00000314028,3149,0.15848821,25,False,0.5341797,0.04915744
ENSG00000141551,82243211,ENST00000314028,3167,0.58227795,27,False,0.33490327,0.082535826
ENSG00000141551,82243019,ENST00000314028,3359,0.614518,25,False,0.53525984,0.15517588
ENSG00000141551,82242837,ENST00000314028,3541,0.85021335,25,False,0.78773373,0.40697035
ENSG00000141551,82253213,ENST00000392334,683,0.21048832,20,True,0.52746737,0.29706925
ENSG00000141551,82253186,ENST00000392334,710,0.001139462,20,False,0.053111564,0.0025476576
ENSG00000141551,82253072,ENST00000392334,824,0.2937829,21,False,0.40426812,0.06696323
ENSG00000141551,82253066,ENST00000392334,830,0.06254097,20,False,0.11439768,0.019554436
ENSG00000141551,82252586,ENST00000392334,899,0.09747515,22,False,0.35265517,0.0600634
ENSG00000141551,82251470,ENST00000392334,1109,0.6477952,21,False,0.31093013,0.20806246
ENSG00000141551,82251410,ENST00000392334,1169,0.22442575,22,False,0.29153246,0.16451234
ENSG00000141551,82251392,ENST00000392334,1187,0.34790772,23,False,0.4922684,0.029252267
ENSG00000141551,82249540,ENST00000392334,1263,0.19916275,24,False,0.2138321,0.0109036565
ENSG00000141551,82249529,ENST00000392334,1274,0.19864686,21,False,0.25110754,0.01632396
ENSG00000141551,82249011,ENST00000392334,1376,0.017077899,21,False,0.17579558,0.0055207373
ENSG00000141551,82244778,ENST00000392334,1630,0.73459303,24,True,0.7715498,0.40042353
ENSG00000141551,82244752,ENST00000392334,1656,0.24568744,23,False,0.25995603,0.39044684
ENSG00000141551,82244707,ENST00000392334,1701,0.39179724,21,True,0.33511186,0.105859675
ENSG00000141551,82244676,ENST00000392334,1732,0.0055044414,24,False,0.10521965,0.0047613382
ENSG00000141551,82244628,ENST00000392334,1780,0.028364968,22,False,0.0944175,0.057256162
ENSG00000141551,82244563,ENST00000392334,1845,0.9567522,23,True,0.84524804,0.29377684
ENSG00000141551,82244440,ENST00000392334,1968,0.23246853,24,False,0.3614195,0.031101417
ENSG00000141551,82244415,ENST00000392334,1993,0.25602055,21,False,0.45364887,0.05541687
ENSG00000108654,64506100,ENST00000225792,421,0.06023339,37,False,0.049040783,0.15569507
ENSG00000108654,64506094,ENST00000225792,427,0.12695187,37,False,0.11408935,0.068624236
ENSG00000108654,64506082,ENST00000225792,439,0.22869703,39,False,0.177073,0.23674555
ENSG00000108654,64504780,ENST00000225792,508,0.044000853,40,False,0.11026911,0.049424637
ENSG00000108654,64504306,ENST00000225792,624,0.07295243,44,False,0.16669579,0.08923216
ENSG00000108654,64504091,ENST00000225792,734,0.06387347,40,False,0.19761792,0.024625158
ENSG00000108654,64504076,ENST00000225792,749,0.29847386,39,False,0.19193764,0.05697595
ENSG00000108654,64504006,ENST00000225792,819,0.14114782,28,False,0.4404357,0.00061986444
ENSG00000108654,64503991,ENST00000225792,834,0.037495803,45,False,0.13393752,0.13299383
ENSG00000108654,64503545,ENST00000225792,935,0.61456835,45,False,0.5478088,0.13719743
ENSG00000108654,64503455,ENST00000225792,1025,0.26321205,44,False,0.27919132,0.03672135
ENSG00000108654,64503317,ENST00000225792,1082,0.093623295,41,False,0.34640756,0.0017138481
ENSG00000108654,64503309,ENST00000225792,1090,0.44812757,44,False,0.4942469,0.46160895
ENSG00000108654,64503289,ENST00000225792,1110,0.01692667,44,False,0.09718412,0.029574359
ENSG00000108654,64503274,ENST00000225792,1125,0.03908949,38,False,0.31793547,0.016134823
ENSG00000108654,64503221,ENST00000225792,1178,0.22930256,41,False,0.224691,0.059304465
ENSG00000108654,64503188,ENST00000225792,1211,0.15963075,46,False,0.28656855,0.1630834
ENSG00000108654,64503086,ENST00000225792,1224,0.13040635,42,False,0.2696618,0.3761486
ENSG00000108654,64503048,ENST00000225792,1262,0.1430203,38,False,0.262331,0.06129559
ENSG00000108654,64503022,ENST00000225792,1288,0.043973576,43,False,0.4268971,0.014326239
ENSG00000108654,64503007,ENST00000225792,1303,0.008473885,45,False,0.101628244,0.039331306
ENSG00000108654,64502991,ENST00000225792,1319,0.4004612,43,True,0.51863384,0.017556394
ENSG00000108654,64502980,ENST00000225792,1330,0.02500832,42,False,0.080386735,0.08917683
ENSG00000108654,64502549,ENST00000225792,1385,0.123259366,45,False,0.20576759,0.109659836
ENSG00000108654,64502503,ENST00000225792,1431,0.022087598,42,False,0.095585406,0.055241335
ENSG00000108654,64502485,ENST00000225792,1449,0.036654234,38,False,0.120699525,0.07404856
ENSG00000108654,64502197,ENST00000225792,1522,0.09458979,43,False,0.21725667,0.10264014
ENSG00000108654,64502176,ENST00000225792,1543,0.18592782,41,False,0.35739952,0.035240125
ENSG00000108654,64502062,ENST00000225792,1565,0.041439522,44,False,0.089605846,0.030342769
ENSG00000108654,64500740,ENST00000225792,1651,0.22490211,38,False,0.40749818,0.37708527
ENSG00000108654,64500731,ENST00000225792,1660,0.1196362,43,False,0.47312933,0.0765963
ENSG00000108654,64500696,ENST00000225792,1695,0.6910101,41,False,0.6255329,0.38571775
ENSG00000108654,64500678,ENST00000225792,1713,0.15647694,43,False,0.3055157,0.21591286
ENSG00000108654,64500644,ENST00000225792,1747,0.0060973763,35,False,0.10973823,0.21704035
ENSG00000108654,64500560,ENST00000225792,1831,0.0059456467,43,False,0.1592076,0.020415734
ENSG00000108654,64500293,ENST00000225792,1876,0.120480105,41,False,0.07340945,0.009207594
ENSG00000108654,64500284,ENST00000225792,1885,0.64059556,43,False,0.6308273,0.24291424
ENSG00000108654,64500239,ENST00000225792,1930,0.24142785,41,True,0.272223,0.37700948
ENSG00000108654,64500224,ENST00000225792,1945,0.101424314,45,True,0.17704257,0.26337385
ENSG00000108654,64500180,ENST00000225792,1989,0.4161536,43,False,0.5124186,0.76032615
ENSG00000108654,64500102,ENST00000225792,2067,0.011908805,31,False,0.14355853,0.002105272
ENSG00000108654,64500090,ENST00000225792,2079,0.49648523,42,True,0.3895244,0.588002
ENSG00000108654,64500072,ENST00000225792,2097,0.6088921,30,False,0.58562434,0.4573751
ENSG00000108654,64500002,ENST00000225792,2167,0.32880545,42,False,0.21859336,0.024866795
ENSG00000108654,64499921,ENST00000225792,2248,0.26577446,43,False,0.42469865,0.25742513
ENSG00000108654,64499859,ENST00000225792,2310,0.0448614,36,True,0.165192,0.18144861
ENSG00000108654,64499839,ENST00000225792,2330,0.026073933,44,False,0.05256051,0.04286046
ENSG00000108654,64499819,ENST00000225792,2350,0.11233242,42,False,0.28182358,0.06989279
ENSG00000108654,64499749,ENST00000225792,2420,0.00956409,43,False,0.13364941,0.07025455
ENSG00000148908,119527424,ENST00000369103,119,0.012294757,20,False,0.062543474,0.0022401928
ENSG00000148908,119527331,ENST00000369103,212,0.08494252,25,False,0.13125706,0.0015621781
ENSG00000148908,119515622,ENST00000369103,355,0.03875841,27,False,0.09371196,0.020551253
ENSG00000148908,119515545,ENST00000369103,432,0.1316867,27,False,0.11932006,0.0035868168
ENSG00000148908,119515521,ENST00000369103,456,0.05410396,24,False,0.14908504,0.09347073
ENSG00000148908,119515513,ENST00000369103,464,0.13196723,25,False,0.47944626,0.012293136
ENSG00000148908,119500210,ENST00000369103,518,0.4072563,24,False,0.3258141,0.20291197
ENSG00000148908,119500197,ENST00000369103,531,0.19356474,22,False,0.13245957,0.046269227
ENSG00000148908,119500187,ENST00000369103,541,0.20549925,26,False,0.20804445,0.009669423
ENSG00000148908,119500151,ENST00000369103,577,0.29150814,27,False,0.39289814,0.18935993
ENSG00000148908,119500120,ENST00000369103,608,0.0006316781,24,False,0.16677031,0.01455394
ENSG00000148908,119500095,ENST00000369103,633,0.9916555,21,False,0.9769689,0.99238557
ENSG00000148908,119500057,ENST00000369103,671,0.8655987,22,False,0.504769,0.56517684
ENSG00000148908,119500019,ENST00000369103,709,0.9679387,27,False,0.9434967,0.9993016
ENSG00000148908,119500004,ENST00000369103,724,0.012034607,25,False,0.20460324,0.026180197
ENSG00000148908,119499976,ENST00000369103,752,0.45081586,25,False,0.41403374,0.054087795
ENSG00000114738,50646790,ENST00000621469,1042,0.08439628,20,False,0.12676409,0.09415293
ENSG00000114738,50647903,ENST00000621469,1168,0.025403345,20,False,0.13228083,0.018050123
ENSG00000114738,50647955,ENST00000621469,1220,0.15800801,20,False,0.31266665,0.046146296
ENSG00000114738,50647970,ENST00000621469,1235,0.00035805703,21,False,0.038609207,0.00039925575
ENSG00000114738,50648088,ENST00000621469,1353,0.004148352,20,False,0.06950241,0.017902076
ENSG00000114738,50648142,ENST00000621469,1407,0.0016724467,20,False,0.09931829,0.021908998
ENSG00000114738,50648204,ENST00000621469,1469,0.10176481,20,False,0.066568896,0.052086532
ENSG00000114738,50648407,ENST00000621469,1672,0.3657106,21,False,0.2914706,0.28691727
ENSG00000114738,50648476,ENST00000621469,1741,0.32274315,22,False,0.2556138,0.2373313
ENSG00000114738,50648483,ENST00000621469,1748,0.84991264,21,False,0.73710376,0.18273713
ENSG00000114738,50648760,ENST00000621469,2025,0.11417055,27,False,0.40118828,0.102757856
ENSG00000114738,50648773,ENST00000621469,2038,0.54784554,21,False,0.7826566,0.044522427
ENSG00000114738,50648796,ENST00000621469,2061,0.03948734,28,False,0.13618353,0.03959309
ENSG00000114738,50648827,ENST00000621469,2092,0.3687091,23,False,0.5099467,0.4106844
ENSG00000114738,50648972,ENST00000621469,2237,0.004364836,26,False,0.03173113,0.04663817
ENSG00000114738,50649158,ENST00000621469,2423,0.0748402,24,False,0.36565754,0.19408849
ENSG00000114738,50649169,ENST00000621469,2434,0.070564784,22,False,0.17139441,0.022882413
ENSG00000114738,50649215,ENST00000621469,2480,0.030840695,21,False,0.08067366,0.024415255
ENSG00000114738,50649222,ENST00000621469,2487,0.07014134,23,False,0.058060646,0.019279826
ENSG00000114738,50649237,ENST00000621469,2502,0.29268748,22,False,0.5867662,0.10846424
ENSG00000113811,53891839,ENST00000495461,149,0.026068306,91,False,0.08530909,0.0106821535
ENSG00000113811,53891793,ENST00000495461,195,0.10502176,215,False,0.28963146,0.012868035
ENSG00000113811,53888482,ENST00000495461,220,0.052674342,169,False,0.45248467,0.037748206
ENSG00000113811,53888471,ENST00000495461,231,0.341425,227,False,0.60158336,0.08633349
ENSG00000113811,53888433,ENST00000495461,269,0.009875799,219,False,0.19321099,0.10710634
ENSG00000113811,53886927,ENST00000495461,317,0.14957078,228,False,0.2428784,0.16066651
ENSG00000113811,53886884,ENST00000495461,360,0.12070583,250,False,0.268826,0.08801224
ENSG00000113811,53885901,ENST00000495461,405,0.061247338,247,False,0.077837944,0.012530899
ENSG00000113811,53885537,ENST00000495461,505,0.009930754,204,False,0.057355307,0.0019941092
ENSG00000113811,53885529,ENST00000495461,513,0.07122226,215,False,0.34208527,0.14792262
ENSG00000113811,53885504,ENST00000495461,538,0.026726305,239,False,0.10764533,0.02011838
ENSG00000113811,53885482,ENST00000495461,560,0.08432301,247,False,0.05956571,0.022953117
ENSG00000113811,53885447,ENST00000495461,595,0.0061359406,240,False,0.09329174,0.004491651
ENSG00000113811,53885441,ENST00000495461,601,0.7167944,221,False,0.63444936,0.88355815
ENSG00000113811,53885384,ENST00000495461,658,0.6665428,247,False,0.67351544,0.14467204
ENSG00000113811,53885375,ENST00000495461,667,0.64061064,249,False,0.53270483,0.20504203
ENSG00000113811,53885371,ENST00000495461,671,0.107561335,248,False,0.29621714,0.32499504
ENSG00000113811,53885265,ENST00000495461,777,0.7895323,157,False,0.597673,0.7025901
ENSG00000113811,53885224,ENST00000495461,818,0.010124517,145,False,0.15349902,0.071039066
ENSG00000113811,53885169,ENST00000495461,873,0.029464101,43,False,0.16703615,0.05289607
ENSG00000113811,53885153,ENST00000495461,889,0.03665805,46,False,0.1524885,0.0099033
ENSG00000113811,53891793,ENST00000541726,169,0.4951883,30,False,0.6136233,0.29677883
ENSG00000113811,53888482,ENST00000541726,194,0.042949628,29,False,0.39863616,0.029866373
ENSG00000113811,53888471,ENST00000541726,205,0.6197683,33,False,0.6631489,0.1745831
ENSG00000113811,53888433,ENST00000541726,243,0.013849175,28,False,0.107269906,0.021052694
ENSG00000113811,53886927,ENST00000541726,291,0.07565699,34,False,0.24128318,0.25748363
ENSG00000113811,53886884,ENST00000541726,334,0.11373448,38,False,0.27495426,0.08621822
ENSG00000113811,53885901,ENST00000541726,379,0.019971335,36,False,0.09705593,0.005298841
ENSG00000113811,53885537,ENST00000541726,476,0.018300569,27,False,0.082748055,0.0027273656
ENSG00000113811,53885529,ENST00000541726,484,0.05275489,34,False,0.47822148,0.11427494
ENSG00000113811,53885504,ENST00000541726,509,0.019212425,38,False,0.11435088,0.036533497
ENSG00000113811,53885482,ENST00000541726,531,0.05463787,38,False,0.072449066,0.046211362
ENSG00000113811,53885447,ENST00000541726,566,0.0048435093,39,False,0.10606557,0.0050471663
ENSG00000113811,53885441,ENST00000541726,572,0.57083863,33,False,0.4627741,0.5270544
ENSG00000113811,53885384,ENST00000541726,629,0.48210153,40,False,0.5447489,0.020522153
ENSG00000113811,53885375,ENST00000541726,638,0.5250562,39,False,0.5317215,0.13859576
ENSG00000113811,53885371,ENST00000541726,642,0.14678416,39,False,0.43281347,0.46915445
ENSG00000113811,53885265,ENST00000541726,748,0.5901704,20,False,0.57571685,0.49743223
ENSG00000134057,69167909,ENST00000256442,275,0.266264,74,False,0.333047,0.0029482604
ENSG00000134057,69168000,ENST00000256442,366,0.625177,63,False,0.6059201,0.293279
ENSG00000134057,69168013,ENST00000256442,379,0.25130445,64,False,0.49586982,0.1959792
ENSG00000134057,69168026,ENST00000256442,392,0.3089245,56,False,0.7064437,0.19598688
ENSG00000134057,69168035,ENST00000256442,401,0.001123929,72,False,0.121055365,0.04456345
ENSG00000134057,69168048,ENST00000256442,414,0.06344138,69,False,0.4597466,0.21297522
ENSG00000134057,69168181,ENST00000256442,453,0.017918408,75,False,0.13204184,0.09162371
ENSG00000134057,69168214,ENST00000256442,486,0.06604606,75,False,0.14789672,0.087688684
ENSG00000134057,69168223,ENST00000256442,495,0.015550017,59,False,0.1719802,0.07285203
ENSG00000134057,69168286,ENST00000256442,558,0.4932539,77,False,0.22881834,0.36400145
ENSG00000134057,69168298,ENST00000256442,570,0.23715329,78,False,0.19561967,0.22083731
ENSG00000134057,69168322,ENST00000256442,594,0.011602533,77,False,0.13289097,0.06721276
ENSG00000134057,69171300,ENST00000256442,646,0.091933586,79,False,0.14383288,0.2509293
ENSG00000134057,69171328,ENST00000256442,674,0.055109847,73,False,0.17573488,0.23716441
ENSG00000134057,69171400,ENST00000256442,746,0.013309479,79,False,0.11070415,0.0366624
ENSG00000134057,69171443,ENST00000256442,789,0.037783004,70,False,0.14002809,0.008715701
ENSG00000134057,69174268,ENST00000256442,816,0.087011576,64,False,0.1348929,0.0930966
ENSG00000134057,69174303,ENST00000256442,851,0.04738467,76,False,0.13863482,0.016573478
ENSG00000134057,69174324,ENST00000256442,872,0.15396924,66,False,0.5143812,0.28834274
ENSG00000134057,69174368,ENST00000256442,916,0.13642272,75,False,0.17829402,0.3076912
ENSG00000134057,69174380,ENST00000256442,928,0.4659322,73,False,0.50895804,0.22432761
ENSG00000134057,69174974,ENST00000256442,1055,0.43592748,81,False,0.3929119,0.23603654
ENSG00000134057,69174988,ENST00000256442,1069,0.8000366,79,True,0.7256469,0.4978324
ENSG00000134057,69174992,ENST00000256442,1073,0.053120174,62,False,0.2785558,0.046879124
ENSG00000134057,69175020,ENST00000256442,1101,0.12249197,73,True,0.23951976,0.14443967
ENSG00000134057,69175052,ENST00000256442,1133,0.11777035,82,False,0.24810055,0.05738815
ENSG00000134057,69175438,ENST00000256442,1236,0.7277966,70,False,0.6230198,0.36228818
ENSG00000134057,69175442,ENST00000256442,1240,0.046043493,86,False,0.33084244,0.04132719
ENSG00000134057,69175452,ENST00000256442,1250,0.3404817,81,True,0.47193784,0.2090437
ENSG00000134057,69175458,ENST00000256442,1256,0.09490617,82,False,0.3847135,0.32983956
ENSG00000134057,69177239,ENST00000256442,1336,0.24426332,68,False,0.42456785,0.04150375
ENSG00000134057,69177334,ENST00000256442,1431,0.7364844,70,False,0.8053772,0.18557575
ENSG00000134057,69177524,ENST00000256442,1447,0.23836477,79,False,0.5081459,0.020767068
ENSG00000134057,69177534,ENST00000256442,1457,0.046084583,77,True,0.28723684,0.016938936
ENSG00000134057,69177631,ENST00000256442,1554,0.13093564,85,False,0.25964874,0.05994867
ENSG00000134057,69177639,ENST00000256442,1562,0.047349025,70,False,0.29571685,0.2859252
ENSG00000154723,25734864,ENST00000400094,40,0.38856557,72,False,0.5739605,0.10214436
ENSG00000154723,25729724,ENST00000400094,172,0.34659037,81,False,0.5066036,0.010357261
ENSG00000154723,25729690,ENST00000400094,206,0.36057073,82,False,0.48494226,0.047980357
ENSG00000154723,25729672,ENST00000400094,224,0.2535717,78,False,0.33765107,0.14807172
ENSG00000154723,25729661,ENST00000400094,235,0.15454091,74,False,0.34234768,0.053349532
ENSG00000154723,25725349,ENST00000400094,267,0.0091134785,69,False,0.15035684,0.0015866042
ENSG00000154723,25725338,ENST00000400094,278,0.14764902,80,False,0.3277195,0.19861338
ENSG00000154723,25725258,ENST00000400094,358,0.04311254,69,False,0.05249498,0.002939713
ENSG00000154723,25724652,ENST00000400094,416,0.033006024,80,False,0.12719187,0.060775924
ENSG00000154723,25724567,ENST00000400094,501,0.061355043,69,False,0.114526436,0.18372442
ENSG00000154723,25724553,ENST00000400094,515,0.33919063,49,False,0.5772214,0.19852763
ENSG00000154723,25734864,ENST00000284971,108,0.34441394,56,False,0.52137846,0.0040061595
ENSG00000154723,25729724,ENST00000284971,197,0.2855503,67,False,0.56730926,0.03682847
ENSG00000154723,25729690,ENST00000284971,231,0.36865002,65,False,0.47757214,0.012274122
ENSG00000154723,25729672,ENST00000284971,249,0.3063961,63,False,0.28300726,0.17514023
ENSG00000154723,25729661,ENST00000284971,260,0.22712485,58,False,0.37211096,0.010206163
ENSG00000154723,25725349,ENST00000284971,292,0.018035471,45,False,0.20305617,0.0028225542
ENSG00000154723,25725338,ENST00000284971,303,0.11928393,62,False,0.40521342,0.0082612755
ENSG00000154723,25725258,ENST00000284971,383,0.08871999,53,False,0.15830256,0.14837259
ENSG00000154723,25724652,ENST00000284971,441,0.038271725,63,False,0.14136286,0.15998545
ENSG00000154723,25724567,ENST00000284971,526,0.075112544,39,False,0.12698598,0.19046989
ENSG00000154723,25724553,ENST00000284971,540,0.29318696,34,False,0.48253545,0.120523
ENSG00000154723,25735481,ENST00000400087,165,0.043313943,20,False,0.18288058,0.05822611
ENSG00000154723,25735372,ENST00000400087,274,0.6819829,20,False,0.6458491,0.71118546
ENSG00000154723,25729724,ENST00000400087,409,0.34063706,47,False,0.48275605,0.005554962
ENSG00000154723,25729690,ENST00000400087,443,0.3472613,49,False,0.43214798,0.0037058233
ENSG00000154723,25729672,ENST00000400087,461,0.11288889,43,False,0.32058626,0.10106774
ENSG00000154723,25729661,ENST00000400087,472,0.20418826,36,False,0.31941855,0.034150206
ENSG00000154723,25725349,ENST00000400087,504,0.0069182515,33,False,0.16009328,0.0021010279
ENSG00000154723,25725338,ENST00000400087,515,0.09316027,45,False,0.25468844,0.019331908
ENSG00000154723,25725258,ENST00000400087,595,0.0030830503,37,False,0.051739313,0.0020240308
ENSG00000154723,25724652,ENST00000400087,653,0.026647877,45,False,0.18182433,0.01547463
ENSG00000154723,25724567,ENST00000400087,738,0.049776565,38,False,0.13055024,0.24677272
ENSG00000154723,25724553,ENST00000400087,752,0.21433434,24,False,0.39924055,0.08279437
ENSG00000154723,25735481,ENST00000400093,192,0.089873195,48,False,0.20944574,0.027055228
ENSG00000154723,25735372,ENST00000400093,301,0.8577925,52,False,0.6386981,0.70364
ENSG00000154723,25729724,ENST00000400093,762,0.2942194,71,False,0.4497668,0.018283058
ENSG00000154723,25729690,ENST00000400093,796,0.4927538,73,False,0.57442534,0.017601382
ENSG00000154723,25729672,ENST00000400093,814,0.11127827,71,False,0.29198328,0.122994706
ENSG00000154723,25729661,ENST00000400093,825,0.43491125,56,False,0.4570995,0.021722019
ENSG00000154723,25725349,ENST00000400093,857,0.057725452,47,False,0.18058358,0.008064568
ENSG00000154723,25725338,ENST00000400093,868,0.20606117,66,False,0.24290876,0.013227558
ENSG00000154723,25725258,ENST00000400093,948,0.004196608,51,False,0.06976758,0.0016284108
ENSG00000154723,25724652,ENST00000400093,1006,0.029525459,70,False,0.12658462,0.04729422
ENSG00000154723,25724567,ENST00000400093,1091,0.107459486,63,False,0.13386211,0.17389634
ENSG00000154723,25724553,ENST00000400093,1105,0.23609638,41,False,0.47905484,0.059046365
